retailer_id,territory_id,state,district,tehsil,sales_demand_score,stock_alert_score,last_visit_gap_score,product_relevance_score,grower_engagement_score,visit_priority_score,priority_level,recommended_product,recommended_action,explanation
RTL_01306,TER_0165,Haryana,Rohtak,Rohtak_T048,14.783821478382148,51.766304347826086,0.0,27.397260273972602,12.5,22.736311571567057,Low,Score 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03936,TER_0492,Uttar Pradesh,Meerut,Meerut_T150,4.044630404463041,79.34782608695653,0.0,9.931506849315069,1.7857142857142856,22.718643099046734,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00802,TER_0101,Haryana,Hisar,Hisar_T039,5.160390516039052,67.25543478260869,15.09433962264151,8.904109589041095,0.0,22.716460213348356,Low,Actara 25 WG,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00835,TER_0105,Uttar Pradesh,Lucknow,Lucknow_T035,5.439330543933055,71.33152173913044,5.660377358490567,6.8493150684931505,10.714285714285714,22.695580901363183,Low,Actara 25 WG,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01552,TER_0195,Uttar Pradesh,Meerut,Meerut_T058,5.160390516039052,55.16304347826087,30.18867924528302,7.534246575342466,1.7857142857142856,22.68532228830633,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00453,TER_0059,West Bengal,Nadia,Nadia_T017,9.483960948396094,72.96195652173913,0.0,9.246575342465754,1.7857142857142856,22.651235144894898,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00742,TER_0093,Haryana,Karnal,Karnal_T025,2.092050209205021,83.0163043478261,3.7735849056603774,3.4246575342465753,0.0,22.650106760987093,Low,Score 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01979,TER_0250,Karnataka,Kalaburagi,Kalaburagi_T066,3.905160390516039,82.47282608695653,0.0,4.4520547945205475,1.7857142857142856,22.636134286643454,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02784,TER_0353,Madhya Pradesh,Indore,Indore_T098,5.439330543933055,58.96739130434783,26.41509433962264,6.506849315068493,0.0,22.632693254451677,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00888,TER_0112,Uttar Pradesh,Agra,Agra_T030,4.881450488145049,51.22282608695652,33.9622641509434,9.246575342465754,1.7857142857142856,22.628152228312615,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01554,TER_0195,Uttar Pradesh,Meerut,Meerut_T056,3.3472803347280333,71.05978260869566,13.20754716981132,4.4520547945205475,5.357142857142857,22.614161691446956,Low,Movondo,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03081,TER_0390,Haryana,Karnal,Karnal_T119,6.4156206415620645,72.69021739130434,3.7735849056603774,11.643835616438356,0.0,22.598532863892537,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01042,TER_0132,Haryana,Rohtak,Rohtak_T031,12.273361227336123,60.190217391304344,1.8867924528301887,20.89041095890411,3.571428571428571,22.597625707571435,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00009,TER_0001,Bihar,Patna,Patna_T007,3.765690376569038,57.744565217391305,32.075471698113205,4.10958904109589,0.0,22.597381113105563,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02155,TER_0272,Rajasthan,Bikaner,Bikaner_T076,17.712691771269178,45.38043478260869,18.867924528301888,14.383561643835616,0.0,22.590035379268645,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03781,TER_0474,Gujarat,Ahmedabad,Ahmedabad_T134,1.9525801952580195,63.72282608695652,28.30188679245283,2.73972602739726,0.0,22.58781684291669,Low,Score 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03816,TER_0478,Haryana,Sirsa,Sirsa_T139,5.02092050209205,68.61413043478261,15.09433962264151,4.794520547945205,1.7857142857142856,22.57642619461478,Low,Alto 5 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03045,TER_0386,Madhya Pradesh,Indore,Indore_T119,4.463040446304045,63.315217391304344,16.9811320754717,10.95890410958904,3.571428571428571,22.564921370392852,Low,Vibrance Integral,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01833,TER_0231,Haryana,Rohtak,Rohtak_T074,3.2078103207810322,76.49456521739131,7.547169811320755,5.136986301369863,1.7857142857142856,22.544537736623194,Low,Alto 5 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01126,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T058,2.928870292887029,65.21739130434783,1.8867924528301887,3.4246575342465753,44.642857142857146,22.538351748941807,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03065,TER_0388,Punjab,Patiala,Patiala_T105,2.2315202231520224,81.92934782608695,1.8867924528301887,3.0821917808219177,5.357142857142857,22.527194566870957,Low,Topik 15 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03042,TER_0386,Madhya Pradesh,Indore,Indore_T117,3.3472803347280333,69.02173913043478,15.09433962264151,6.8493150684931505,1.7857142857142856,22.484455496400805,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02446,TER_0309,Gujarat,Ahmedabad,Ahmedabad_T091,4.323570432357044,79.75543478260869,0.0,5.821917808219178,3.571428571428571,22.46636035373502,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02350,TER_0297,Haryana,Rohtak,Rohtak_T093,4.741980474198047,72.14673913043478,7.547169811320755,7.534246575342466,3.571428571428571,22.455992730576487,Low,Axial 50 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03212,TER_0406,Rajasthan,Sikar,Sikar_T128,5.02092050209205,76.90217391304347,1.8867924528301887,7.534246575342466,1.7857142857142856,22.417886534327316,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01526,TER_0192,Haryana,Karnal,Karnal_T057,4.602510460251046,63.72282608695652,20.754716981132077,6.164383561643835,0.0,22.387060590287437,Low,Vibrance Integral,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01797,TER_0225,Haryana,Karnal,Karnal_T073,10.460251046025103,64.2663043478261,1.8867924528301887,17.465753424657535,1.7857142857142856,22.38044433360015,Low,Actara 25 WG,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00641,TER_0082,Haryana,Sirsa,Sirsa_T028,4.184100418410042,54.07608695652174,30.18867924528302,9.246575342465754,1.7857142857142856,22.377545443651343,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00436,TER_0056,Madhya Pradesh,Indore,Indore_T019,1.1157601115760112,84.375,1.8867924528301887,1.36986301369863,3.571428571428571,22.368458833236495,Low,Movondo,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02846,TER_0361,Gujarat,Mehsana,Mehsana_T093,6.97350069735007,64.40217391304347,13.20754716981132,6.506849315068493,5.357142857142857,22.34584480440271,Low,Axial 50 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03299,TER_0416,Rajasthan,Jaipur,Jaipur_T121,3.765690376569038,68.88586956521739,15.09433962264151,4.10958904109589,3.571428571428571,22.3436236421106,Low,Topik 15 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01178,TER_0147,Maharashtra,Akola,Akola_T055,9.762900976290098,50.67934782608695,22.641509433962266,12.32876712328767,3.571428571428571,22.333467061837233,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01283,TER_0162,Uttar Pradesh,Meerut,Meerut_T046,4.602510460251046,13.58695652173914,84.90566037735849,3.767123287671233,0.0,22.323692837132484,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_00580,TER_0073,Madhya Pradesh,Ratlam,Ratlam_T024,3.765690376569038,78.94021739130434,1.8867924528301887,4.794520547945205,3.571428571428571,22.318440890697474,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02554,TER_0323,West Bengal,Nadia,Nadia_T085,5.718270571827057,51.22282608695652,28.30188679245283,10.616438356164384,5.357142857142857,22.309745090916756,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01308,TER_0165,Haryana,Rohtak,Rohtak_T048,0.41841004184100417,83.0163043478261,0.0,1.0273972602739725,12.5,22.28370868854992,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00393,TER_0051,Punjab,Ludhiana,Ludhiana_T015,9.902370990237099,50.13586956521739,22.641509433962266,11.301369863013697,5.357142857142857,22.263900340334274,Low,Vibrance Integral,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02597,TER_0328,Gujarat,Mehsana,Mehsana_T089,3.905160390516039,80.97826086956522,0.0,4.4520547945205475,1.7857142857142856,22.262492982295626,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01404,TER_0177,Gujarat,Ahmedabad,Ahmedabad_T057,8.089260808926081,72.69021739130434,1.8867924528301887,6.164383561643835,3.571428571428571,22.25849147245938,Low,Axial 50 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00243,TER_0032,Punjab,Amritsar,Amritsar_T004,7.252440725244072,76.63043478260869,0.0,6.164383561643835,0.0,22.257998447471966,Low,Axial 50 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01673,TER_0211,Uttar Pradesh,Agra,Agra_T068,5.439330543933055,65.625,13.20754716981132,7.876712328767123,3.571428571428571,22.218208303600107,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01353,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T060,6.136680613668061,64.40217391304347,16.9811320754717,5.821917808219178,0.0,22.211061748688504,Low,Vibrance Integral,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02828,TER_0359,Karnataka,Vijayapura,Vijayapura_T103,3.765690376569038,70.65217391304347,9.433962264150944,6.506849315068493,5.357142857142857,22.191284727036326,Low,Actara 25 WG,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03650,TER_0460,Gujarat,Mehsana,Mehsana_T133,4.323570432357044,73.2336956521739,7.547169811320755,4.794520547945205,3.571428571428571,22.19124994434938,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02421,TER_0306,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T095,4.602510460251046,65.08152173913044,18.867924528301888,3.767123287671233,1.7857142857142856,22.16835840024041,Low,Axial 50 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02834,TER_0359,Karnataka,Vijayapura,Vijayapura_T104,10.87866108786611,46.875,28.30188679245283,8.904109589041095,1.7857142857142856,22.156913551777993,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00068,TER_0010,Rajasthan,Sikar,Sikar_T006,3.3472803347280333,50.13586956521739,39.62264150943396,3.4246575342465753,1.7857142857142856,22.154949852317962,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00433,TER_0056,Madhya Pradesh,Indore,Indore_T017,9.205020920502092,65.76086956521739,0.0,16.095890410958905,5.357142857142857,22.151821514813093,Low,Topik 15 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00667,TER_0085,Karnataka,Kalaburagi,Kalaburagi_T018,0.8368200836820083,84.78260869565217,1.8867924528301887,2.054794520547945,0.0,22.132275867665875,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01207,TER_0151,Karnataka,Kalaburagi,Kalaburagi_T043,14.644351464435147,58.69565217391305,5.660377358490567,11.643835616438356,1.7857142857142856,22.124440725544098,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00631,TER_0080,West Bengal,Bardhaman,Bardhaman_T023,7.810320781032078,63.315217391304344,13.20754716981132,7.534246575342466,1.7857142857142856,22.122118430970772,Low,Axial 50 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03297,TER_0416,Rajasthan,Jaipur,Jaipur_T121,8.507670850767084,54.07608695652174,15.09433962264151,17.80821917808219,3.571428571428571,22.118566652744047,Low,Topik 15 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00728,TER_0092,West Bengal,Nadia,Nadia_T025,9.06555090655509,67.3913043478261,3.7735849056603774,9.58904109589041,3.571428571428571,22.117707361581544,Low,Actara 25 WG,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00472,TER_0061,Bihar,Muzaffarpur,Muzaffarpur_T020,2.6499302649930265,62.5,20.754716981132077,3.0821917808219177,10.714285714285714,22.104679814276185,Low,Actara 25 WG,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02003,TER_0253,Punjab,Bathinda,Bathinda_T091,6.97350069735007,66.03260869565217,9.433962264150944,9.58904109589041,1.7857142857142856,22.10392242890324,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01171,TER_0146,West Bengal,Bardhaman,Bardhaman_T043,9.344490934449093,46.875,0.0,17.123287671232877,50.0,22.09059043101966,Low,Actara 25 WG,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01123,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T057,6.4156206415620645,42.391304347826086,39.62264150943396,8.561643835616438,3.571428571428571,22.088430013797254,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01265,TER_0160,Bihar,Muzaffarpur,Muzaffarpur_T045,14.504881450488144,57.744565217391305,7.547169811320755,10.616438356164384,1.7857142857142856,22.068076883754504,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03160,TER_0400,Rajasthan,Bharatpur,Bharatpur_T140,8.647140864714087,67.52717391304347,1.8867924528301887,12.32876712328767,3.571428571428571,22.05975215387714,Low,Axial 50 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01909,TER_0240,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T082,5.02092050209205,76.63043478260869,1.8867924528301887,5.47945205479452,1.7857142857142856,22.04173257363643,Low,Alto 5 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
